date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:22:14	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22e3mrmtwweervgp9qmdxslw==%22	http://www.evoolution.ca/Images/oils/dark_toasted_japanese_sesame_oil_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/oils/dark_toasted_japanese_sesame_oil_sm.png	(from http://www.evoolution.ca/oils)
18:22:14	37711/37711	---M-Z	200	added ('OK')	image/png	etag:W/%228otptuov6ay4sdgvrarhra==%22	http://www.evoolution.ca/Images/oils/frantoio_olive_oil_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/oils/frantoio_olive_oil_sm.png	(from http://www.evoolution.ca/oils)
18:22:14	15597/15597	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:14%20GMT	http://www.evoolution.ca/oils_/roasted-french-walnut-oil	E:/evoolution/evoolution/www.evoolution.ca/oils_/roasted-french-walnut-oil.html	(from http://www.evoolution.ca/oils)
18:22:14	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22pw1irrenun0y2uo6cdyxxg==%22	http://www.evoolution.ca/Images/oils/roasted_french_walnut_oil_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/oils/roasted_french_walnut_oil_sm.png	(from http://www.evoolution.ca/oils)
18:22:14	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/jpeg	etag:W/%22ckco4fq+0buy1fqtpghj0w==%22	http://www.evoolution.ca/images/headers/new/vinegars_header_new.jpg	E:/evoolution/evoolution/www.evoolution.ca/images/headers/new/vinegars_header_new.jpg	(from http://www.evoolution.ca/vinegars)
18:22:15	15145/15145	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:15%20GMT	http://www.evoolution.ca/vinegars_/18-year-traditional-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/18-year-traditional-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:15	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22704dtssrrqaut97t2zak9g==%22	http://www.evoolution.ca/Images/vinegars/18_year_traditional_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/18_year_traditional_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:16	14810/14810	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:16%20GMT	http://www.evoolution.ca/vinegars_/red-apple-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/red-apple-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:16	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22cq9mhmnspeslaotdyb9cwa==%22	http://www.evoolution.ca/Images/vinegars/red_apple_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/red_apple_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:16	15059/15059	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:17%20GMT	http://www.evoolution.ca/vinegars_/cinnamon-pear-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/cinnamon-pear-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:17	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22jxf6evah1xssjczsyy0q6a==%22	http://www.evoolution.ca/Images/vinegars/cinnamon_pear_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/cinnamon_pear_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:17	14735/14735	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:17%20GMT	http://www.evoolution.ca/vinegars_/dark-chocolate-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/dark-chocolate-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:17	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22scwgtnqrzb7xkwxksrbvtq==%22	http://www.evoolution.ca/Images/vinegars/dark_chocolate_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/dark_chocolate_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:18	14633/14633	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:18%20GMT	http://www.evoolution.ca/vinegars_/espresso-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/espresso-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:18	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22vp7fmzfrzrmziogfp7t3kq==%22	http://www.evoolution.ca/Images/vinegars/espresso_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/espresso_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:18	14577/14577	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:19%20GMT	http://www.evoolution.ca/vinegars_/fig-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/fig-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:19	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22uspm2/yk1x2vkb/wsydxcq==%22	http://www.evoolution.ca/Images/vinegars/fig_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/fig_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:19	15221/15221	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:19%20GMT	http://www.evoolution.ca/vinegars_/blackberry-ginger-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/blackberry-ginger-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:19	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22lyfp4+ug2pt+x8ijeu/chq==%22	http://www.evoolution.ca/Images/vinegars/blackberry_ginger_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/blackberry_ginger_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:20	15169/15169	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:20%20GMT	http://www.evoolution.ca/vinegars_/12-year--orgainc-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/12-year--orgainc-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:20	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22e+59rthfy0mb+piywm5j7w==%22	http://www.evoolution.ca/Images/vinegars/12_year_organic_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/12_year_organic_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:20	15139/15139	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:21%20GMT	http://www.evoolution.ca/vinegars_/pomegranate-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/pomegranate-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:21	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22y2ooqzjoidybdctdjjmyna==%22	http://www.evoolution.ca/Images/vinegars/pomegranate_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/pomegranate_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:21	15139/15139	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:21%20GMT	http://www.evoolution.ca/vinegars_/raspberry-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/raspberry-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:21	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%229xkwrkiw4vovtrrxjoymxq==%22	http://www.evoolution.ca/Images/vinegars/raspberry_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/raspberry_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:22	15158/15158	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:22%20GMT	http://www.evoolution.ca/vinegars_/strawberry-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/strawberry-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:22	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22m0lvc/ldg8tu9jhhnw8y3g==%22	http://www.evoolution.ca/Images/vinegars/strawberry_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/strawberry_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:22	15032/15032	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:23%20GMT	http://www.evoolution.ca/vinegars_/tangerine-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/tangerine-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:23	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22+za6ckcpvdth4cdzvrh++a==%22	http://www.evoolution.ca/Images/vinegars/tangerine_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/tangerine_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:23	14773/14773	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:23%20GMT	http://www.evoolution.ca/vinegars_/wild-blueberry-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/wild-blueberry-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:23	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22ihi2zlcdecb25bl+szec7q==%22	http://www.evoolution.ca/Images/vinegars/wild_blueberry_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/wild_blueberry_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:24	14906/14906	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:24%20GMT	http://www.evoolution.ca/vinegars_/vermont-maple-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/vermont-maple-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:24	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22y79emuyynmlk654x3svpyw==%22	http://www.evoolution.ca/Images/vinegars/vermont_maple_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/vermont_maple_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:24	14723/14723	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:25%20GMT	http://www.evoolution.ca/vinegars_/lavender-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/lavender-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:25	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22jwuwn85t9m2rklkg0f3omw==%22	http://www.evoolution.ca/images/vinegars/lavender_dark_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/images/vinegars/lavender_dark_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:25	15243/15243	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:26%20GMT	http://www.evoolution.ca/vinegars_/black-cherry	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/black-cherry.html	(from http://www.evoolution.ca/vinegars)
18:22:26	38554/38554	UR-M-Z	200	added ('Partial%20Content')	image/png	etag:W/%22enrgjcurjvpzgjg2cy/rvg==%22	http://www.evoolution.ca/images/vinegars/black-cherry-balsamic_vinegar.png	E:/evoolution/evoolution/www.evoolution.ca/images/vinegars/black-cherry-balsamic_vinegar.png	(from http://www.evoolution.ca/vinegars)
18:22:26	15125/15125	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:26%20GMT	http://www.evoolution.ca/vinegars_/neapolitan-herb	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/neapolitan-herb.html	(from http://www.evoolution.ca/vinegars)
18:22:27	15519/15519	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:27%20GMT	http://www.evoolution.ca/vinegars_/cara-cara-orange-vanilla	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/cara-cara-orange-vanilla.html	(from http://www.evoolution.ca/vinegars)
18:22:27	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22sfwmz2omav9pxtdc3dyvfq==%22	http://www.evoolution.ca/images/vinegars/cara_cara_orange_vanilla_white_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/images/vinegars/cara_cara_orange_vanilla_white_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:27	15365/15365	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:27%20GMT	http://www.evoolution.ca/vinegars_/pomegranate-quince	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/pomegranate-quince.html	(from http://www.evoolution.ca/vinegars)
18:22:28	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22/j9eablemf7g2cfgrlmz1a==%22	http://www.evoolution.ca/images/vinegars/pomegranate_quince_white_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/images/vinegars/pomegranate_quince_white_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:28	15111/15111	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:28%20GMT	http://www.evoolution.ca/vinegars_/coconut-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/coconut-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:28	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22vyrtlvdmnp2o+yrml+qwxq==%22	http://www.evoolution.ca/images/vinegars/coconut_white_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/images/vinegars/coconut_white_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:29	15075/15075	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:29%20GMT	http://www.evoolution.ca/vinegars_/grapefruit	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/grapefruit.html	(from http://www.evoolution.ca/vinegars)
18:22:29	14789/14789	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:29%20GMT	http://www.evoolution.ca/vinegars_/alfoos-mango-white-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/alfoos-mango-white-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:29	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22rsarjwgowbf6xt7huuacqg==%22	http://www.evoolution.ca/Images/vinegars/alfoos_mango_white_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/alfoos_mango_white_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:30	15178/15178	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:30%20GMT	http://www.evoolution.ca/vinegars_/blenheim-apricot-white-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/blenheim-apricot-white-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:30	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22y3waqwhbcypghgkdkzxgzq==%22	http://www.evoolution.ca/Images/vinegars/blenheim_apricot_white_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/blenheim_apricot_white_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:30	15374/15374	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:31%20GMT	http://www.evoolution.ca/vinegars_/cranberry-pear-white-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/cranberry-pear-white-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:31	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22zgiwdwkvnxjxfbltdrc17g==%22	http://www.evoolution.ca/Images/vinegars/cranberry_pear_white_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/cranberry_pear_white_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:31	15060/15060	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:31%20GMT	http://www.evoolution.ca/vinegars_/golden-pineapple-white-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/golden-pineapple-white-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:31	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22qicpyow6rr8rh1c/xvrhjq==%22	http://www.evoolution.ca/Images/vinegars/golden_pineapple_white_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/golden_pineapple_white_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:32	15234/15234	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:32%20GMT	http://www.evoolution.ca/vinegars_/honey-ginger-white-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/honey-ginger-white-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:32	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22gyy9qyfwnru2sx3zekodsg==%22	http://www.evoolution.ca/Images/vinegars/honey_ginger_white_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/honey_ginger_white_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:33	15016/15016	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:33%20GMT	http://www.evoolution.ca/vinegars_/jalapeno-white-balsamic-vinegar-375	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/jalapeno-white-balsamic-vinegar-375.html	(from http://www.evoolution.ca/vinegars)
18:22:33	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22djjr84yd7dxdsgwlevnq2q==%22	http://www.evoolution.ca/Images/vinegars/jalapeno_white_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/jalapeno_white_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:33	15441/15441	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:33%20GMT	http://www.evoolution.ca/vinegars_/ripe-peach-white-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/ripe-peach-white-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:34	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22hegeoc1qffubq+jhzugw5a==%22	http://www.evoolution.ca/Images/vinegars/ripe_peach_white_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/ripe_peach_white_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:34	15234/15234	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:34%20GMT	http://www.evoolution.ca/vinegars_/sicilian-lemon-white-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/sicilian-lemon-white-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:34	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22mlqnhhb6sihp7qemmpp1vw==%22	http://www.evoolution.ca/Images/vinegars/sicilian_lemon_white_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/sicilian_lemon_white_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:35	15179/15179	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:35%20GMT	http://www.evoolution.ca/vinegars_/thai-lemongrass-mint-white-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/thai-lemongrass-mint-white-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:35	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22qlhclrnmv+sw8smh0ifquq==%22	http://www.evoolution.ca/Images/vinegars/thai_lemongrass_mint_white_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/thai_lemongrass_mint_white_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:35	15047/15047	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:36%20GMT	http://www.evoolution.ca/vinegars_/oregano-white-balsamic-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/oregano-white-balsamic-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:36	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22wejp8mlxc2bfvc7s+kztpq==%22	http://www.evoolution.ca/Images/vinegars/oregano_white_balsamic_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/oregano_white_balsamic_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:36	15191/15191	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:36%20GMT	http://www.evoolution.ca/vinegars_/25-year-sherry-reserva-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/25-year-sherry-reserva-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:36	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22nkvghd30bkxw99qo2jq6sa==%22	http://www.evoolution.ca/Images/vinegars/25_year_sherry_reserva_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/25_year_sherry_reserva_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:37	15134/15134	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:37%20GMT	http://www.evoolution.ca/vinegars_/champagne-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/champagne-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:37	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%223c8nvc+mzy81qbu8pym35q==%22	http://www.evoolution.ca/Images/vinegars/champagne_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/champagne_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:38	15156/15156	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:38%20GMT	http://www.evoolution.ca/vinegars_/serrano-honey-vinegar	E:/evoolution/evoolution/www.evoolution.ca/vinegars_/serrano-honey-vinegar.html	(from http://www.evoolution.ca/vinegars)
18:22:38	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22pbopjj6q1/ovga7hjib6tg==%22	http://www.evoolution.ca/Images/vinegars/serrano_honey_vinegar_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/vinegars/serrano_honey_vinegar_sm.png	(from http://www.evoolution.ca/vinegars)
18:22:38	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/jpeg	etag:W/%22jsalm1xrt484mq6haabtfq==%22	http://www.evoolution.ca/images/headers/new/salts_header_new.jpg	E:/evoolution/evoolution/www.evoolution.ca/images/headers/new/salts_header_new.jpg	(from http://www.evoolution.ca/salts)
18:22:39	14459/14459	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:39%20GMT	http://www.evoolution.ca/salts_/applewood-smoked-sea-salt	E:/evoolution/evoolution/www.evoolution.ca/salts_/applewood-smoked-sea-salt.html	(from http://www.evoolution.ca/salts)
18:22:39	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22vrwtfkkwscc2afnml0++ja==%22	http://www.evoolution.ca/Images/salts/applewood_smoked_sea_salt_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/salts/applewood_smoked_sea_salt_sm.png	(from http://www.evoolution.ca/salts)
18:22:39	14991/14991	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:40%20GMT	http://www.evoolution.ca/salts_/bacon-sea-salt	E:/evoolution/evoolution/www.evoolution.ca/salts_/bacon-sea-salt.html	(from http://www.evoolution.ca/salts)
18:22:40	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22iihvz1fwses6ahzolkpi1g==%22	http://www.evoolution.ca/Images/salts/bacon_sea_salt_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/salts/bacon_sea_salt_sm.png	(from http://www.evoolution.ca/salts)
18:22:40	15094/15094	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:40%20GMT	http://www.evoolution.ca/salts_/black-truffle-sea-salt	E:/evoolution/evoolution/www.evoolution.ca/salts_/black-truffle-sea-salt.html	(from http://www.evoolution.ca/salts)
18:22:40	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	image/png	etag:W/%22nvcc+3rfd0+bq+jpbytr+w==%22	http://www.evoolution.ca/Images/salts/black_truffle_sea_salt_sm.png	E:/evoolution/evoolution/www.evoolution.ca/Images/salts/black_truffle_sea_salt_sm.png	(from http://www.evoolution.ca/salts)
18:22:41	14210/14210	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2000:22:41%20GMT	http://www.evoolution.ca/salts_/italian-aromatic-sea-salt	E:/evoolution/evoolution/www.evoolution.ca/salts_/italian-aromatic-sea-salt.html	(from http://www.evoolution.ca/salts)
